Sample.ID	Organism	habitat	Org_Mor	Population_geo	R.S.	Climate	region_16S	lat	long	month	year	origin	swab	tm_max	tm_min	pre	elevation	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	BIOME	ECO_NAME	Family	Study
G1_25	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p1	S	Temperate	V4	42.03686022	-111.629999	6	2018	wild	ventral	17.24424744	3.050831079	21.91608047	2599	2.099999905	12.71666622	36.64745331	811.1887817	22.10000038	-12.60000038	34.70000076	-0.166666612	12.53333282	12.53333282	-7.183333397	473	48	32	9.695705414	126	105	105	121	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
G1_27	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p1	S	Temperate	V4	42.03686022	-111.629999	6	2018	wild	ventral	17.24424744	3.050831079	21.91608047	2599	2.099999905	12.71666622	36.64745331	811.1887817	22.10000038	-12.60000038	34.70000076	-0.166666612	12.53333282	12.53333282	-7.183333397	473	48	32	9.695705414	126	105	105	121	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
G1_28	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p1	S	Temperate	V4	42.03686022	-111.629999	6	2018	wild	ventral	17.24424744	3.050831079	21.91608047	2599	2.099999905	12.71666622	36.64745331	811.1887817	22.10000038	-12.60000038	34.70000076	-0.166666612	12.53333282	12.53333282	-7.183333397	473	48	32	9.695705414	126	105	105	121	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
G1_35	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p1	S	Temperate	V4	42.03686022	-111.629999	6	2018	wild	ventral	17.24424744	3.050831079	21.91608047	2599	2.099999905	12.71666622	36.64745331	811.1887817	22.10000038	-12.60000038	34.70000076	-0.166666612	12.53333282	12.53333282	-7.183333397	473	48	32	9.695705414	126	105	105	121	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
G1_36	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p1	S	Temperate	V4	42.03686022	-111.629999	6	2018	wild	ventral	17.24424744	3.050831079	21.91608047	2599	2.099999905	12.71666622	36.64745331	811.1887817	22.10000038	-12.60000038	34.70000076	-0.166666612	12.53333282	12.53333282	-7.183333397	473	48	32	9.695705414	126	105	105	121	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
G1_37	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p1	S	Temperate	V4	42.03686022	-111.629999	6	2018	wild	ventral	17.24424744	3.050831079	21.91608047	2599	2.099999905	12.71666622	36.64745331	811.1887817	22.10000038	-12.60000038	34.70000076	-0.166666612	12.53333282	12.53333282	-7.183333397	473	48	32	9.695705414	126	105	105	121	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
G1_38	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p1	S	Temperate	V4	42.03686022	-111.629999	6	2018	wild	ventral	17.24424744	3.050831079	21.91608047	2599	2.099999905	12.71666622	36.64745331	811.1887817	22.10000038	-12.60000038	34.70000076	-0.166666612	12.53333282	12.53333282	-7.183333397	473	48	32	9.695705414	126	105	105	121	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
G1_42	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p1	S	Temperate	V4	42.03686022	-111.629999	6	2018	wild	ventral	17.24424744	3.050831079	21.91608047	2599	2.099999905	12.71666622	36.64745331	811.1887817	22.10000038	-12.60000038	34.70000076	-0.166666612	12.53333282	12.53333282	-7.183333397	473	48	32	9.695705414	126	105	105	121	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
G1_43	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p1	S	Temperate	V4	42.03686022	-111.629999	6	2018	wild	ventral	17.24424744	3.050831079	21.91608047	2599	2.099999905	12.71666622	36.64745331	811.1887817	22.10000038	-12.60000038	34.70000076	-0.166666612	12.53333282	12.53333282	-7.183333397	473	48	32	9.695705414	126	105	105	121	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
G1_45	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p1	S	Temperate	V4	42.03686022	-111.629999	6	2018	wild	ventral	17.24424744	3.050831079	21.91608047	2599	2.099999905	12.71666622	36.64745331	811.1887817	22.10000038	-12.60000038	34.70000076	-0.166666612	12.53333282	12.53333282	-7.183333397	473	48	32	9.695705414	126	105	105	121	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
G2_42	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p1	S	Temperate	V4	42.03686022	-111.629999	6	2018	wild	ventral	17.24424744	3.050831079	21.91608047	2599	2.099999905	12.71666622	36.64745331	811.1887817	22.10000038	-12.60000038	34.70000076	-0.166666612	12.53333282	12.53333282	-7.183333397	473	48	32	9.695705414	126	105	105	121	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
G2_43	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p1	S	Temperate	V4	42.03686022	-111.629999	6	2018	wild	ventral	17.24424744	3.050831079	21.91608047	2599	2.099999905	12.71666622	36.64745331	811.1887817	22.10000038	-12.60000038	34.70000076	-0.166666612	12.53333282	12.53333282	-7.183333397	473	48	32	9.695705414	126	105	105	121	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
G3_11	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p1	S	Temperate	V4	42.03686022	-111.629999	7	2018	wild	ventral	24.52379227	8.37349987	16.52948952	2599	2.099999905	12.71666622	36.64745331	811.1887817	22.10000038	-12.60000038	34.70000076	-0.166666612	12.53333282	12.53333282	-7.183333397	473	48	32	9.695705414	126	105	105	121	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
P1_23	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p2	S	Temperate	V4	40.6838374	-110.964206	6	2018	wild	ventral	15.28526783	1.311100721	12.10029984	3086	0.920833349	12.75833321	38.31331253	735.3461304	19.89999962	-13.39999962	33.29999924	10.63333321	-4.616666794	10.63333321	-7.166666508	478	46	35	7.069595337	128	110	128	120	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
P1_24	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p2	S	Temperate	V4	40.6838374	-110.964206	6	2018	wild	ventral	15.28526783	1.311100721	12.10029984	3086	0.920833349	12.75833321	38.31331253	735.3461304	19.89999962	-13.39999962	33.29999924	10.63333321	-4.616666794	10.63333321	-7.166666508	478	46	35	7.069595337	128	110	128	120	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
P1_25	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p2	S	Temperate	V4	40.6838374	-110.964206	6	2018	wild	ventral	15.28526783	1.311100721	12.10029984	3086	0.920833349	12.75833321	38.31331253	735.3461304	19.89999962	-13.39999962	33.29999924	10.63333321	-4.616666794	10.63333321	-7.166666508	478	46	35	7.069595337	128	110	128	120	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
P1_55	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p2	S	Temperate	V4	40.6838374	-110.964206	6	2018	wild	ventral	15.28526783	1.311100721	12.10029984	3086	0.920833349	12.75833321	38.31331253	735.3461304	19.89999962	-13.39999962	33.29999924	10.63333321	-4.616666794	10.63333321	-7.166666508	478	46	35	7.069595337	128	110	128	120	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
P2_22	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p2	S	Temperate	V4	40.6838374	-110.964206	7	2018	wild	ventral	21.95485497	7.282351017	17.99263954	3086	0.920833349	12.75833321	38.31331253	735.3461304	19.89999962	-13.39999962	33.29999924	10.63333321	-4.616666794	10.63333321	-7.166666508	478	46	35	7.069595337	128	110	128	120	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
P2_25	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p2	S	Temperate	V4	40.6838374	-110.964206	7	2018	wild	ventral	21.95485497	7.282351017	17.99263954	3086	0.920833349	12.75833321	38.31331253	735.3461304	19.89999962	-13.39999962	33.29999924	10.63333321	-4.616666794	10.63333321	-7.166666508	478	46	35	7.069595337	128	110	128	120	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
P2_26	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p2	S	Temperate	V4	40.6838374	-110.964206	7	2018	wild	ventral	21.95485497	7.282351017	17.99263954	3086	0.920833349	12.75833321	38.31331253	735.3461304	19.89999962	-13.39999962	33.29999924	10.63333321	-4.616666794	10.63333321	-7.166666508	478	46	35	7.069595337	128	110	128	120	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
P3_31	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p2	S	Temperate	V4	40.6838374	-110.964206	7	2018	wild	ventral	21.95485497	7.282351017	17.99263954	3086	0.920833349	12.75833321	38.31331253	735.3461304	19.89999962	-13.39999962	33.29999924	10.63333321	-4.616666794	10.63333321	-7.166666508	478	46	35	7.069595337	128	110	128	120	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
P4_56	Ambystoma mavortium	Aquatic	Ambystoma mavortium_Aquatic	Ambystoma mavortium_Aquatic_p2	S	Temperate	V4	40.6838374	-110.964206	8	2018	wild	ventral	18.96146584	4.49877739	37.38235092	3086	0.920833349	12.75833321	38.31331253	735.3461304	19.89999962	-13.39999962	33.29999924	10.63333321	-4.616666794	10.63333321	-7.166666508	478	46	35	7.069595337	128	110	128	120	Temperate Conifer Forests	Wasatch and Uinta montane forests	Ambystomatidae	PRJNA843333
515rcbc100_ER8415_S100	Ambystoma mexicanum	Aquatic	Ambystoma mexicanum_Aquatic	Ambystoma mexicanum_Aquatic_pa	L;B;S	Temperate	V4	19.2829546	-99.1024446	4	2021	mesocosm	body	27.7334232	9.69248962	41.4657555	2239	16.0791664	15.4916668	68.5471954	175.647583	26.8999996	4.30000019	22.5999985	17.1333332	13.7333336	18.1166668	13.7333336	704	150	7	96.4533615	409	23	207	23	Deserts & Xeric Shrublands	Central Mexican matorral	Ambystomatidae	ENRIQUE
515rcbc101_ER8415_S101	Ambystoma mexicanum	Aquatic	Ambystoma mexicanum_Aquatic	Ambystoma mexicanum_Aquatic_pa	L;B;S	Temperate	V4	19.2829546	-99.1024446	4	2021	mesocosm	body	27.7334232	9.69248962	41.4657555	2239	16.0791664	15.4916668	68.5471954	175.647583	26.8999996	4.30000019	22.5999985	17.1333332	13.7333336	18.1166668	13.7333336	704	150	7	96.4533615	409	23	207	23	Deserts & Xeric Shrublands	Central Mexican matorral	Ambystomatidae	ENRIQUE
515rcbc102_ER8415_S102	Ambystoma mexicanum	Aquatic	Ambystoma mexicanum_Aquatic	Ambystoma mexicanum_Aquatic_pa	L;B;S	Temperate	V4	19.2829546	-99.1024446	4	2021	mesocosm	body	27.7334232	9.69248962	41.4657555	2239	16.0791664	15.4916668	68.5471954	175.647583	26.8999996	4.30000019	22.5999985	17.1333332	13.7333336	18.1166668	13.7333336	704	150	7	96.4533615	409	23	207	23	Deserts & Xeric Shrublands	Central Mexican matorral	Ambystomatidae	ENRIQUE
515rcbc103_ER8415_S103	Ambystoma mexicanum	Aquatic	Ambystoma mexicanum_Aquatic	Ambystoma mexicanum_Aquatic_pm	L;B;S	Temperate	V4	19.2829546	-99.1024446	4	2021	mesocosm	body	27.7334232	9.69248962	41.4657555	2239	16.0791664	15.4916668	68.5471954	175.647583	26.8999996	4.30000019	22.5999985	17.1333332	13.7333336	18.1166668	13.7333336	704	150	7	96.4533615	409	23	207	23	Deserts & Xeric Shrublands	Central Mexican matorral	Ambystomatidae	ENRIQUE
515rcbc76_ER8415_S77	Ambystoma mexicanum	Aquatic	Ambystoma mexicanum_Aquatic	Ambystoma mexicanum_Aquatic_pl	L;B;S	Temperate	V4	19.2829546	-99.1024446	4	2021	mesocosm	body	27.7334232	9.69248962	41.4657555	2239	16.0791664	15.4916668	68.5471954	175.647583	26.8999996	4.30000019	22.5999985	17.1333332	13.7333336	18.1166668	13.7333336	704	150	7	96.4533615	409	23	207	23	Deserts & Xeric Shrublands	Central Mexican matorral	Ambystomatidae	ENRIQUE
515rcbc78_ER8415_S78	Ambystoma mexicanum	Aquatic	Ambystoma mexicanum_Aquatic	Ambystoma mexicanum_Aquatic_pl	L;B;S	Temperate	V4	19.2829546	-99.1024446	4	2021	mesocosm	body	27.7334232	9.69248962	41.4657555	2239	16.0791664	15.4916668	68.5471954	175.647583	26.8999996	4.30000019	22.5999985	17.1333332	13.7333336	18.1166668	13.7333336	704	150	7	96.4533615	409	23	207	23	Deserts & Xeric Shrublands	Central Mexican matorral	Ambystomatidae	ENRIQUE
515rcbc79_ER8415_S79	Ambystoma mexicanum	Aquatic	Ambystoma mexicanum_Aquatic	Ambystoma mexicanum_Aquatic_pl	L;B;S	Temperate	V4	19.2829546	-99.1024446	4	2021	mesocosm	body	27.7334232	9.69248962	41.4657555	2239	16.0791664	15.4916668	68.5471954	175.647583	26.8999996	4.30000019	22.5999985	17.1333332	13.7333336	18.1166668	13.7333336	704	150	7	96.4533615	409	23	207	23	Deserts & Xeric Shrublands	Central Mexican matorral	Ambystomatidae	ENRIQUE
515rcbc80_ER8415_S80	Ambystoma mexicanum	Aquatic	Ambystoma mexicanum_Aquatic	Ambystoma mexicanum_Aquatic_pl	L;B;S	Temperate	V4	19.2829546	-99.1024446	4	2021	mesocosm	body	27.7334232	9.69248962	41.4657555	2239	16.0791664	15.4916668	68.5471954	175.647583	26.8999996	4.30000019	22.5999985	17.1333332	13.7333336	18.1166668	13.7333336	704	150	7	96.4533615	409	23	207	23	Deserts & Xeric Shrublands	Central Mexican matorral	Ambystomatidae	ENRIQUE
515rcbc81_ER8415_S81	Ambystoma mexicanum	Aquatic	Ambystoma mexicanum_Aquatic	Ambystoma mexicanum_Aquatic_pl	L;B;S	Temperate	V4	19.2829546	-99.1024446	4	2021	mesocosm	body	27.7334232	9.69248962	41.4657555	2239	16.0791664	15.4916668	68.5471954	175.647583	26.8999996	4.30000019	22.5999985	17.1333332	13.7333336	18.1166668	13.7333336	704	150	7	96.4533615	409	23	207	23	Deserts & Xeric Shrublands	Central Mexican matorral	Ambystomatidae	ENRIQUE
515rcbc82_ER8415_S82	Ambystoma mexicanum	Aquatic	Ambystoma mexicanum_Aquatic	Ambystoma mexicanum_Aquatic_pl	L;B;S	Temperate	V4	19.2829546	-99.1024446	4	2021	mesocosm	body	27.7334232	9.69248962	41.4657555	2239	16.0791664	15.4916668	68.5471954	175.647583	26.8999996	4.30000019	22.5999985	17.1333332	13.7333336	18.1166668	13.7333336	704	150	7	96.4533615	409	23	207	23	Deserts & Xeric Shrublands	Central Mexican matorral	Ambystomatidae	ENRIQUE
515rcbc83_ER8415_S83	Ambystoma mexicanum	Aquatic	Ambystoma mexicanum_Aquatic	Ambystoma mexicanum_Aquatic_pl	L;B;S	Temperate	V4	19.2829546	-99.1024446	4	2021	mesocosm	body	27.7334232	9.69248962	41.4657555	2239	16.0791664	15.4916668	68.5471954	175.647583	26.8999996	4.30000019	22.5999985	17.1333332	13.7333336	18.1166668	13.7333336	704	150	7	96.4533615	409	23	207	23	Deserts & Xeric Shrublands	Central Mexican matorral	Ambystomatidae	ENRIQUE
515rcbc84_ER8415_S84	Ambystoma mexicanum	Aquatic	Ambystoma mexicanum_Aquatic	Ambystoma mexicanum_Aquatic_pa	L;B;S	Temperate	V4	19.2829546	-99.1024446	4	2021	mesocosm	body	27.7334232	9.69248962	41.4657555	2239	16.0791664	15.4916668	68.5471954	175.647583	26.8999996	4.30000019	22.5999985	17.1333332	13.7333336	18.1166668	13.7333336	704	150	7	96.4533615	409	23	207	23	Deserts & Xeric Shrublands	Central Mexican matorral	Ambystomatidae	ENRIQUE
515rcbc85_ER8415_S85	Ambystoma mexicanum	Aquatic	Ambystoma mexicanum_Aquatic	Ambystoma mexicanum_Aquatic_pa	L;B;S	Temperate	V4	19.2829546	-99.1024446	4	2021	mesocosm	body	27.7334232	9.69248962	41.4657555	2239	16.0791664	15.4916668	68.5471954	175.647583	26.8999996	4.30000019	22.5999985	17.1333332	13.7333336	18.1166668	13.7333336	704	150	7	96.4533615	409	23	207	23	Deserts & Xeric Shrublands	Central Mexican matorral	Ambystomatidae	ENRIQUE
