Sample.ID,Organism,habitat,Org_Mor,Population_geo,R.S.,Climate,region_16S,lat,long,month,year,origin,swab,tm_max,tm_min,pre,elevation,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,BIOME,ECO_NAME,Family,Study,pielou_evenness,faith_pd,observed_features,shannon_entropy,Sample_id
CSMR2542,Pseudoeurycea melanomolga,Terrestrial,Pseudoeurycea melanomolga_Terrestrial,Pseudoeurycea melanomolga_Terrestrial_p,S,Tropical,V4,19.49913,-97.15369,5,2015,wild,body,15.6847448,3.74812126,117.923103,3923,7.25833321,10.3999996,70.2702713,109.893196,15.1000004,0.30000001,14.8000002,7.4666667,6.51666689,8.66666699,5.9000001,1653,321,30,88.8915558,920,94,433,94,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.840263803,124.8165911,464,7.443040799,HSMR2516
CSMR2543,Pseudoeurycea melanomolga,Terrestrial,Pseudoeurycea melanomolga_Terrestrial,Pseudoeurycea melanomolga_Terrestrial_p,S,Tropical,V4,19.49913,-97.15369,5,2015,wild,body,15.6847448,3.74812126,117.923103,3923,7.25833321,10.3999996,70.2702713,109.893196,15.1000004,0.30000001,14.8000002,7.4666667,6.51666689,8.66666699,5.9000001,1653,321,30,88.8915558,920,94,433,94,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.883505779,423.1358962,759,8.453344486,HSMR2518
CSMR2545,Pseudoeurycea melanomolga,Terrestrial,Pseudoeurycea melanomolga_Terrestrial,Pseudoeurycea melanomolga_Terrestrial_p,S,Tropical,V4,19.49913,-97.15369,5,2015,wild,body,15.6847448,3.74812126,117.923103,3923,7.25833321,10.3999996,70.2702713,109.893196,15.1000004,0.30000001,14.8000002,7.4666667,6.51666689,8.66666699,5.9000001,1653,321,30,88.8915558,920,94,433,94,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.860348544,150.6603025,189,6.50616426,HSMR2535
CSMR2546,Pseudoeurycea melanomolga,Terrestrial,Pseudoeurycea melanomolga_Terrestrial,Pseudoeurycea melanomolga_Terrestrial_p,S,Tropical,V4,19.49913,-97.15369,5,2015,wild,body,15.6847448,3.74812126,117.923103,3923,7.25833321,10.3999996,70.2702713,109.893196,15.1000004,0.30000001,14.8000002,7.4666667,6.51666689,8.66666699,5.9000001,1653,321,30,88.8915558,920,94,433,94,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.860860943,215.5085873,306,7.108462686,DSMR2549
DSMR2549,Pseudoeurycea gadovii,Terrestrial,Pseudoeurycea gadovii_Terrestrial,Pseudoeurycea gadovii_Terrestrial_p,S,Tropical,V4,18.97973,-97.213,5,2015,wild,body,17.0470772,4.05344772,109.901459,2971,9.61250019,12.791667,71.8632965,114.079819,18.5,0.69999999,17.7999992,9.96666622,8.89999962,11,8.1833334,1152,196,26,75.3866501,571,82,310,91,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.915108449,221.5950942,819,8.856163014,DSMR2550
DSMR2550,Pseudoeurycea gadovii,Terrestrial,Pseudoeurycea gadovii_Terrestrial,Pseudoeurycea gadovii_Terrestrial_p,S,Tropical,V4,18.97973,-97.213,5,2015,wild,body,17.0470772,4.05344772,109.901459,2971,9.61250019,12.791667,71.8632965,114.079819,18.5,0.69999999,17.7999992,9.96666622,8.89999962,11,8.1833334,1152,196,26,75.3866501,571,82,310,91,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.899375961,149.3220147,206,6.9130538,DSMR2554
DSMR2554,Pseudoeurycea gadovii,Terrestrial,Pseudoeurycea gadovii_Terrestrial,Pseudoeurycea gadovii_Terrestrial_p,S,Tropical,V4,18.97973,-97.213,5,2015,wild,body,17.0470772,4.05344772,109.901459,2971,9.61250019,12.791667,71.8632965,114.079819,18.5,0.69999999,17.7999992,9.96666622,8.89999962,11,8.1833334,1152,196,26,75.3866501,571,82,310,91,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.919489027,647.2666005,931,9.06858683,DSMR2555
DSMR2555,Pseudoeurycea gadovii,Terrestrial,Pseudoeurycea gadovii_Terrestrial,Pseudoeurycea gadovii_Terrestrial_p,S,Tropical,V4,18.97192,-97.28661,5,2015,wild,body,15.1676807,2.44278002,129.170624,3580,7.97916651,12.5083332,75.3514099,86.7456589,16.2999992,-0.30000001,16.5999985,8.1833334,6.86666679,9.05000019,6.86666679,1391,265,23,87.3174133,755,72,384,72,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.82629081,180.8052843,287,6.746587559,DSMR2556
DSMR2556,Pseudoeurycea gadovii,Terrestrial,Pseudoeurycea gadovii_Terrestrial,Pseudoeurycea gadovii_Terrestrial_p,S,Tropical,V4,18.97192,-97.28661,5,2015,wild,body,15.1676807,2.44278002,129.170624,3580,7.97916651,12.5083332,75.3514099,86.7456589,16.2999992,-0.30000001,16.5999985,8.1833334,6.86666679,9.05000019,6.86666679,1391,265,23,87.3174133,755,72,384,72,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.879270268,394.8379966,696,8.302899456,DSMR2557
DSMR2557,Pseudoeurycea gadovii,Terrestrial,Pseudoeurycea gadovii_Terrestrial,Pseudoeurycea gadovii_Terrestrial_p,S,Tropical,V4,18.97192,-97.28661,5,2015,wild,body,15.1676807,2.44278002,129.170624,3580,7.97916651,12.5083332,75.3514099,86.7456589,16.2999992,-0.30000001,16.5999985,8.1833334,6.86666679,9.05000019,6.86666679,1391,265,23,87.3174133,755,72,384,72,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.717843239,68.8592373,78,4.51193349,DSMR2560
DSMR2560,Pseudoeurycea gadovii,Terrestrial,Pseudoeurycea gadovii_Terrestrial,Pseudoeurycea gadovii_Terrestrial_p,S,Tropical,V4,18.97973,-97.213,5,2015,wild,body,17.0470772,4.05344772,109.901459,2971,9.61250019,12.791667,71.8632965,114.079819,18.5,0.69999999,17.7999992,9.96666622,8.89999962,11,8.1833334,1152,196,26,75.3866501,571,82,310,91,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.806010113,81.79928892,104,5.400622174,ESMR2486
ERR325472,Plethodon cinereus,Terrestrial,Plethodon cinereus_Terrestrial,Plethodon cinereus_Terrestrial_p1,S,Temperate,V4,38.511047,-79.168271,10,2011,wild,ventral,14.6322775,4.8381424,148.55043,1177,8.21249962,10.7416668,33.6729355,780.315002,24.1000004,-7.80000019,31.9000015,15.7000008,-1.58333337,17.5666656,-1.58333337,1191,112,81,10.7529392,324,251,311,251,Temperate Broadleaf & Mixed Forests,Appalachian-Blue Ridge forests,Plethodontidae,ERP003771,0.929513042,104.9206826,358,7.885817409,ERR325472
ERR325475,Plethodon cinereus,Terrestrial,Plethodon cinereus_Terrestrial,Plethodon cinereus_Terrestrial_p1,S,Temperate,V4,38.511047,-79.168271,10,2011,wild,ventral,14.6322775,4.8381424,148.55043,1177,8.21249962,10.7416668,33.6729355,780.315002,24.1000004,-7.80000019,31.9000015,15.7000008,-1.58333337,17.5666656,-1.58333337,1191,112,81,10.7529392,324,251,311,251,Temperate Broadleaf & Mixed Forests,Appalachian-Blue Ridge forests,Plethodontidae,ERP003771,0.918152555,104.5749034,347,7.748098304,ERR325475
ERR325490,Plethodon cinereus,Terrestrial,Plethodon cinereus_Terrestrial,Plethodon cinereus_Terrestrial_p1,S,Temperate,V4,38.511047,-79.168271,10,2011,wild,ventral,14.6322775,4.8381424,148.55043,1177,8.21249962,10.7416668,33.6729355,780.315002,24.1000004,-7.80000019,31.9000015,15.7000008,-1.58333337,17.5666656,-1.58333337,1191,112,81,10.7529392,324,251,311,251,Temperate Broadleaf & Mixed Forests,Appalachian-Blue Ridge forests,Plethodontidae,ERP003771,0.923913143,89.23688195,275,7.486734107,ERR325490
ERR325505,Plethodon cinereus,Terrestrial,Plethodon cinereus_Terrestrial,Plethodon cinereus_Terrestrial_p1,S,Temperate,V4,38.511047,-79.168271,10,2011,wild,ventral,14.6322775,4.8381424,148.55043,1177,8.21249962,10.7416668,33.6729355,780.315002,24.1000004,-7.80000019,31.9000015,15.7000008,-1.58333337,17.5666656,-1.58333337,1191,112,81,10.7529392,324,251,311,251,Temperate Broadleaf & Mixed Forests,Appalachian-Blue Ridge forests,Plethodontidae,ERP003771,0.922004585,122.8023157,490,8.239621157,ERR325505
ERR325511,Plethodon cinereus,Terrestrial,Plethodon cinereus_Terrestrial,Plethodon cinereus_Terrestrial_p1,S,Temperate,V4,38.511047,-79.168271,10,2011,wild,ventral,14.6322775,4.8381424,148.55043,1177,8.21249962,10.7416668,33.6729355,780.315002,24.1000004,-7.80000019,31.9000015,15.7000008,-1.58333337,17.5666656,-1.58333337,1191,112,81,10.7529392,324,251,311,251,Temperate Broadleaf & Mixed Forests,Appalachian-Blue Ridge forests,Plethodontidae,ERP003771,0.480446414,28.98125388,61,2.849401485,ERR325511
ERR325517,Plethodon cinereus,Terrestrial,Plethodon cinereus_Terrestrial,Plethodon cinereus_Terrestrial_p1,S,Temperate,V4,38.511047,-79.168271,10,2011,wild,ventral,14.6322775,4.8381424,148.55043,1177,8.21249962,10.7416668,33.6729355,780.315002,24.1000004,-7.80000019,31.9000015,15.7000008,-1.58333337,17.5666656,-1.58333337,1191,112,81,10.7529392,324,251,311,251,Temperate Broadleaf & Mixed Forests,Appalachian-Blue Ridge forests,Plethodontidae,ERP003771,0.920725501,100.9934504,386,7.911294306,ERR325517
ERR325525,Plethodon cinereus,Terrestrial,Plethodon cinereus_Terrestrial,Plethodon cinereus_Terrestrial_p1,S,Temperate,V4,38.511047,-79.168271,10,2011,wild,ventral,14.6322775,4.8381424,148.55043,1177,8.21249962,10.7416668,33.6729355,780.315002,24.1000004,-7.80000019,31.9000015,15.7000008,-1.58333337,17.5666656,-1.58333337,1191,112,81,10.7529392,324,251,311,251,Temperate Broadleaf & Mixed Forests,Appalachian-Blue Ridge forests,Plethodontidae,ERP003771,0.917629125,117.6851998,493,8.208599797,ERR325525
ERR325529,Plethodon cinereus,Terrestrial,Plethodon cinereus_Terrestrial,Plethodon cinereus_Terrestrial_p1,S,Temperate,V4,38.511047,-79.168271,10,2011,wild,ventral,14.6322775,4.8381424,148.55043,1177,8.21249962,10.7416668,33.6729355,780.315002,24.1000004,-7.80000019,31.9000015,15.7000008,-1.58333337,17.5666656,-1.58333337,1191,112,81,10.7529392,324,251,311,251,Temperate Broadleaf & Mixed Forests,Appalachian-Blue Ridge forests,Plethodontidae,ERP003771,0.469961077,82.84780886,196,3.578617239,ERR325529
ERR325536,Plethodon cinereus,Terrestrial,Plethodon cinereus_Terrestrial,Plethodon cinereus_Terrestrial_p1,S,Temperate,V4,38.511047,-79.168271,10,2011,wild,ventral,14.6322775,4.8381424,148.55043,1177,8.21249962,10.7416668,33.6729355,780.315002,24.1000004,-7.80000019,31.9000015,15.7000008,-1.58333337,17.5666656,-1.58333337,1191,112,81,10.7529392,324,251,311,251,Temperate Broadleaf & Mixed Forests,Appalachian-Blue Ridge forests,Plethodontidae,ERP003771,0.818309755,116.1923643,402,7.079239988,ERR325536
ERR325539,Plethodon cinereus,Terrestrial,Plethodon cinereus_Terrestrial,Plethodon cinereus_Terrestrial_p1,S,Temperate,V4,38.511047,-79.168271,10,2011,wild,ventral,14.6322775,4.8381424,148.55043,1177,8.21249962,10.7416668,33.6729355,780.315002,24.1000004,-7.80000019,31.9000015,15.7000008,-1.58333337,17.5666656,-1.58333337,1191,112,81,10.7529392,324,251,311,251,Temperate Broadleaf & Mixed Forests,Appalachian-Blue Ridge forests,Plethodontidae,ERP003771,0.872380355,110.0601469,424,7.614066344,ERR325539
ERR325551,Plethodon cinereus,Terrestrial,Plethodon cinereus_Terrestrial,Plethodon cinereus_Terrestrial_p1,S,Temperate,V4,38.511047,-79.168271,10,2011,wild,ventral,14.6322775,4.8381424,148.55043,1177,8.21249962,10.7416668,33.6729355,780.315002,24.1000004,-7.80000019,31.9000015,15.7000008,-1.58333337,17.5666656,-1.58333337,1191,112,81,10.7529392,324,251,311,251,Temperate Broadleaf & Mixed Forests,Appalachian-Blue Ridge forests,Plethodontidae,ERP003771,0.890603636,133.5617845,542,8.08859496,ERR325551
ERR325556,Plethodon cinereus,Terrestrial,Plethodon cinereus_Terrestrial,Plethodon cinereus_Terrestrial_p1,S,Temperate,V4,38.511047,-79.168271,10,2011,wild,ventral,14.6322775,4.8381424,148.55043,1177,8.21249962,10.7416668,33.6729355,780.315002,24.1000004,-7.80000019,31.9000015,15.7000008,-1.58333337,17.5666656,-1.58333337,1191,112,81,10.7529392,324,251,311,251,Temperate Broadleaf & Mixed Forests,Appalachian-Blue Ridge forests,Plethodontidae,ERP003771,0.880360475,97.16778443,355,7.458128017,ERR325556
ERR325562,Plethodon cinereus,Terrestrial,Plethodon cinereus_Terrestrial,Plethodon cinereus_Terrestrial_p1,S,Temperate,V4,38.511047,-79.168271,10,2011,wild,ventral,14.6322775,4.8381424,148.55043,1177,8.21249962,10.7416668,33.6729355,780.315002,24.1000004,-7.80000019,31.9000015,15.7000008,-1.58333337,17.5666656,-1.58333337,1191,112,81,10.7529392,324,251,311,251,Temperate Broadleaf & Mixed Forests,Appalachian-Blue Ridge forests,Plethodontidae,ERP003771,0.909058836,152.5711628,587,8.360811099,ERR325562
ERR325572,Plethodon cinereus,Terrestrial,Plethodon cinereus_Terrestrial,Plethodon cinereus_Terrestrial_p1,S,Temperate,V4,38.511047,-79.168271,10,2011,wild,ventral,14.6322775,4.8381424,148.55043,1177,8.21249962,10.7416668,33.6729355,780.315002,24.1000004,-7.80000019,31.9000015,15.7000008,-1.58333337,17.5666656,-1.58333337,1191,112,81,10.7529392,324,251,311,251,Temperate Broadleaf & Mixed Forests,Appalachian-Blue Ridge forests,Plethodontidae,ERP003771,0.866906628,171.2234717,712,8.214576117,ERR325572
ERR325583,Plethodon cinereus,Terrestrial,Plethodon cinereus_Terrestrial,Plethodon cinereus_Terrestrial_p1,S,Temperate,V4,38.511047,-79.168271,10,2011,wild,ventral,14.6322775,4.8381424,148.55043,1177,8.21249962,10.7416668,33.6729355,780.315002,24.1000004,-7.80000019,31.9000015,15.7000008,-1.58333337,17.5666656,-1.58333337,1191,112,81,10.7529392,324,251,311,251,Temperate Broadleaf & Mixed Forests,Appalachian-Blue Ridge forests,Plethodontidae,ERP003771,0.87097709,140.5493521,544,7.914971939,ERR325583
ERR325615,Plethodon cinereus,Terrestrial,Plethodon cinereus_Terrestrial,Plethodon cinereus_Terrestrial_p1,S,Temperate,V4,38.511047,-79.168271,10,2011,wild,ventral,14.6322775,4.8381424,148.55043,1177,8.21249962,10.7416668,33.6729355,780.315002,24.1000004,-7.80000019,31.9000015,15.7000008,-1.58333337,17.5666656,-1.58333337,1191,112,81,10.7529392,324,251,311,251,Temperate Broadleaf & Mixed Forests,Appalachian-Blue Ridge forests,Plethodontidae,ERP003771,0.907234577,171.3217664,691,8.557528161,ERR325615
ERR325622,Plethodon cinereus,Terrestrial,Plethodon cinereus_Terrestrial,Plethodon cinereus_Terrestrial_p1,S,Temperate,V4,38.511047,-79.168271,10,2011,wild,ventral,14.6322775,4.8381424,148.55043,1177,8.21249962,10.7416668,33.6729355,780.315002,24.1000004,-7.80000019,31.9000015,15.7000008,-1.58333337,17.5666656,-1.58333337,1191,112,81,10.7529392,324,251,311,251,Temperate Broadleaf & Mixed Forests,Appalachian-Blue Ridge forests,Plethodontidae,ERP003771,0.922387659,117.4568493,442,8.105852873,ERR325622
ERR325634,Plethodon cinereus,Terrestrial,Plethodon cinereus_Terrestrial,Plethodon cinereus_Terrestrial_p1,S,Temperate,V4,38.511047,-79.168271,10,2011,wild,ventral,14.6322775,4.8381424,148.55043,1177,8.21249962,10.7416668,33.6729355,780.315002,24.1000004,-7.80000019,31.9000015,15.7000008,-1.58333337,17.5666656,-1.58333337,1191,112,81,10.7529392,324,251,311,251,Temperate Broadleaf & Mixed Forests,Appalachian-Blue Ridge forests,Plethodontidae,ERP003771,0.917013471,124.2625248,489,8.192314679,ERR325634
ERR325650,Plethodon cinereus,Terrestrial,Plethodon cinereus_Terrestrial,Plethodon cinereus_Terrestrial_p1,S,Temperate,V4,38.511047,-79.168271,10,2011,wild,ventral,14.6322775,4.8381424,148.55043,1177,8.21249962,10.7416668,33.6729355,780.315002,24.1000004,-7.80000019,31.9000015,15.7000008,-1.58333337,17.5666656,-1.58333337,1191,112,81,10.7529392,324,251,311,251,Temperate Broadleaf & Mixed Forests,Appalachian-Blue Ridge forests,Plethodontidae,ERP003771,0.898703145,101.443948,356,7.617168287,ERR325650
ESMR2486,Pseudoeurycea altamontana,Terrestrial,Pseudoeurycea altamontana_Terrestrial,Pseudoeurycea altamontana_Terrestrial_p,S,Tropical,V4,19.04676,-99.31806,5,2015,wild,body,19.9556885,7.04441643,178.856796,2979,12.333333,12.416667,74.3512955,137.71402,20,3.29999995,16.7000008,13.5,10.3499994,13.5999994,10.3499994,1255,262,9,97.6960831,737,40,354,40,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.83236896,127.0581834,362,7.075007883,ESMR2488
ESMR2488,Pseudoeurycea altamontana,Terrestrial,Pseudoeurycea altamontana_Terrestrial,Pseudoeurycea altamontana_Terrestrial_p,S,Tropical,V4,19.04676,-99.31806,5,2015,wild,body,19.9556885,7.04441643,178.856796,2979,12.333333,12.416667,74.3512955,137.71402,20,3.29999995,16.7000008,13.5,10.3499994,13.5999994,10.3499994,1255,262,9,97.6960831,737,40,354,40,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.821686927,88.23944337,106,5.528244284,ESMR2489
ESMR2489,Pseudoeurycea altamontana,Terrestrial,Pseudoeurycea altamontana_Terrestrial,Pseudoeurycea altamontana_Terrestrial_p,S,Tropical,V4,19.04676,-99.31806,5,2015,wild,body,19.9556885,7.04441643,178.856796,2979,12.333333,12.416667,74.3512955,137.71402,20,3.29999995,16.7000008,13.5,10.3499994,13.5999994,10.3499994,1255,262,9,97.6960831,737,40,354,40,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.856282905,110.4486632,114,5.850886911,ESMR2490
ESMR2490,Pseudoeurycea altamontana,Terrestrial,Pseudoeurycea altamontana_Terrestrial,Pseudoeurycea altamontana_Terrestrial_p,S,Tropical,V4,19.04676,-99.31806,5,2015,wild,body,19.9556885,7.04441643,178.856796,2979,12.333333,12.416667,74.3512955,137.71402,20,3.29999995,16.7000008,13.5,10.3499994,13.5999994,10.3499994,1255,262,9,97.6960831,737,40,354,40,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.885583419,428.6779243,604,8.181378058,ESMR2492
ESMR2492,Pseudoeurycea altamontana,Terrestrial,Pseudoeurycea altamontana_Terrestrial,Pseudoeurycea altamontana_Terrestrial_p,S,Tropical,V4,19.04676,-99.31806,5,2015,wild,body,19.9556885,7.04441643,178.856796,2979,12.333333,12.416667,74.3512955,137.71402,20,3.29999995,16.7000008,13.5,10.3499994,13.5999994,10.3499994,1255,262,9,97.6960831,737,40,354,40,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.889520324,322.6109475,538,8.069250143,ESMR2494
ESMR2494,Pseudoeurycea altamontana,Terrestrial,Pseudoeurycea altamontana_Terrestrial,Pseudoeurycea altamontana_Terrestrial_p,S,Tropical,V4,19.04676,-99.31806,5,2015,wild,body,19.9556885,7.04441643,178.856796,2979,12.333333,12.416667,74.3512955,137.71402,20,3.29999995,16.7000008,13.5,10.3499994,13.5999994,10.3499994,1255,262,9,97.6960831,737,40,354,40,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.826989604,152.4618754,181,6.202294577,ESMR2499
ESMR2499,Pseudoeurycea altamontana,Terrestrial,Pseudoeurycea altamontana_Terrestrial,Pseudoeurycea altamontana_Terrestrial_p,S,Tropical,V4,19.04676,-99.31806,5,2015,wild,body,19.9556885,7.04441643,178.856796,2979,12.333333,12.416667,74.3512955,137.71402,20,3.29999995,16.7000008,13.5,10.3499994,13.5999994,10.3499994,1255,262,9,97.6960831,737,40,354,40,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.801659437,133.2893604,193,6.086564837,ESMR2500
ESMR2500,Pseudoeurycea altamontana,Terrestrial,Pseudoeurycea altamontana_Terrestrial,Pseudoeurycea altamontana_Terrestrial_p,S,Tropical,V4,19.04676,-99.31806,5,2015,wild,body,19.9556885,7.04441643,178.856796,2979,12.333333,12.416667,74.3512955,137.71402,20,3.29999995,16.7000008,13.5,10.3499994,13.5999994,10.3499994,1255,262,9,97.6960831,737,40,354,40,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.807528174,191.7393813,272,6.530854097,ASMR2533
FSMR2466,Pseudoeurycea robertsi,Terrestrial,Pseudoeurycea robertsi_Terrestrial,Pseudoeurycea robertsi_Terrestrial_p,S,Tropical,V4,19.18742,-99.80638,5,2015,wild,body,19.2107906,5.00976038,189.410584,3279,10.3999996,13.6166668,70.9201431,165.748993,19.2999992,0.1,19.1999989,11.6333332,8.05000019,11.9666672,8.05000019,1148,226,12,92.6040268,651,47,511,47,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.805494288,192.6427965,340,6.773716365,ASMR2536
FSMR2467,Pseudoeurycea robertsi,Terrestrial,Pseudoeurycea robertsi_Terrestrial,Pseudoeurycea robertsi_Terrestrial_p,S,Tropical,V4,19.18742,-99.80638,5,2015,wild,body,19.2107906,5.00976038,189.410584,3279,10.3999996,13.6166668,70.9201431,165.748993,19.2999992,0.1,19.1999989,11.6333332,8.05000019,11.9666672,8.05000019,1148,226,12,92.6040268,651,47,511,47,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.878082037,416.7164423,633,8.171485608,ASMR2537
FSMR2470,Pseudoeurycea robertsi,Terrestrial,Pseudoeurycea robertsi_Terrestrial,Pseudoeurycea robertsi_Terrestrial_p,S,Tropical,V4,19.18742,-99.80638,5,2015,wild,body,19.2107906,5.00976038,189.410584,3279,10.3999996,13.6166668,70.9201431,165.748993,19.2999992,0.1,19.1999989,11.6333332,8.05000019,11.9666672,8.05000019,1148,226,12,92.6040268,651,47,511,47,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.871695081,259.4977049,389,7.499738763,ASMR2538
FSMR2473,Pseudoeurycea robertsi,Terrestrial,Pseudoeurycea robertsi_Terrestrial,Pseudoeurycea robertsi_Terrestrial_p,S,Tropical,V4,19.01358,-99.90027,5,2015,wild,body,20.8520699,6.60295057,242.515823,2896,12.0375004,13.7749996,71.3730545,152.526077,21.1000004,1.79999995,19.3000011,13.166667,9.85000038,13.4499998,9.85000038,1297,251,11,94.4620209,729,42,582,42,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.711956584,124.1158955,431,6.230719413,ASMR2539
FSMR2478,Pseudoeurycea robertsi,Terrestrial,Pseudoeurycea robertsi_Terrestrial,Pseudoeurycea robertsi_Terrestrial_p,S,Tropical,V4,19.01358,-99.90027,5,2015,wild,body,20.8520699,6.60295057,242.515823,2896,12.0375004,13.7749996,71.3730545,152.526077,21.1000004,1.79999995,19.3000011,13.166667,9.85000038,13.4499998,9.85000038,1297,251,11,94.4620209,729,42,582,42,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.920831014,208.72671,780,8.846727712,ASMR2553
FSMR2481,Pseudoeurycea robertsi,Terrestrial,Pseudoeurycea robertsi_Terrestrial,Pseudoeurycea robertsi_Terrestrial_p,S,Tropical,V4,19.01358,-99.90027,5,2015,wild,body,20.8520699,6.60295057,242.515823,2896,12.0375004,13.7749996,71.3730545,152.526077,21.1000004,1.79999995,19.3000011,13.166667,9.85000038,13.4499998,9.85000038,1297,251,11,94.4620209,729,42,582,42,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,Plethodontidae,PRJNA830991,0.859958982,158.4633421,207,6.616083213,ASMR2558
G1_24,Ambystoma mavortium,Aquatic,Ambystoma mavortium_Aquatic,Ambystoma mavortium_Aquatic_p1,S,Temperate,V4,42.03686022,-111.629999,6,2018,wild,ventral,17.24424744,3.050831079,21.91608047,2599,2.099999905,12.71666622,36.64745331,811.1887817,22.10000038,-12.60000038,34.70000076,-0.166666612,12.53333282,12.53333282,-7.183333397,473,48,32,9.695705414,126,105,105,121,Temperate Conifer Forests,Wasatch and Uinta montane forests,Ambystomatidae,PRJNA843333,0.541393766,57.20330735,110,3.671385874,G1_24
G1_25,Ambystoma mavortium,Aquatic,Ambystoma mavortium_Aquatic,Ambystoma mavortium_Aquatic_p1,S,Temperate,V4,42.03686022,-111.629999,6,2018,wild,ventral,17.24424744,3.050831079,21.91608047,2599,2.099999905,12.71666622,36.64745331,811.1887817,22.10000038,-12.60000038,34.70000076,-0.166666612,12.53333282,12.53333282,-7.183333397,473,48,32,9.695705414,126,105,105,121,Temperate Conifer Forests,Wasatch and Uinta montane forests,Ambystomatidae,PRJNA843333,0.522605947,31.63913002,54,3.007538435,G1_25
G1_27,Ambystoma mavortium,Aquatic,Ambystoma mavortium_Aquatic,Ambystoma mavortium_Aquatic_p1,S,Temperate,V4,42.03686022,-111.629999,6,2018,wild,ventral,17.24424744,3.050831079,21.91608047,2599,2.099999905,12.71666622,36.64745331,811.1887817,22.10000038,-12.60000038,34.70000076,-0.166666612,12.53333282,12.53333282,-7.183333397,473,48,32,9.695705414,126,105,105,121,Temperate Conifer Forests,Wasatch and Uinta montane forests,Ambystomatidae,PRJNA843333,0.542979009,22.10528289,32,2.714895046,G1_27
G1_28,Ambystoma mavortium,Aquatic,Ambystoma mavortium_Aquatic,Ambystoma mavortium_Aquatic_p1,S,Temperate,V4,42.03686022,-111.629999,6,2018,wild,ventral,17.24424744,3.050831079,21.91608047,2599,2.099999905,12.71666622,36.64745331,811.1887817,22.10000038,-12.60000038,34.70000076,-0.166666612,12.53333282,12.53333282,-7.183333397,473,48,32,9.695705414,126,105,105,121,Temperate Conifer Forests,Wasatch and Uinta montane forests,Ambystomatidae,PRJNA843333,0.570322063,34.65089235,68,3.471814369,G1_28
